_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name,justification
2025-07-10T18:43:10,bob@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,NO,2025-07,2025-07,contractor,salary,-,Finance,Development,Critical,c,h,policy_C,home
2025-06-14T10:54:44,dave@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,YES,2025-09,2025-07,employee,-,salary,Finance,Accounting,Critical,c,h,Ploicy_B,school work 
2025-06-07T03:01:15,carol@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-10,2025-07,contractor,salary,salary,HR,Accounting,Medium,b,f,policy_C,home
2025-06-03T14:10:35,alice@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-12,2025-07,employee,-,-,Finance,Recruitment,Low,b,g,policy_A,school work 
2025-06-11T14:49:21,carol@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,salary,salary,HR,Recruitment,Low,b,g,policy_A,home
2025-06-13T15:44:26,dave@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,-,salary,Engineering,Accounting,Critical,a,h,Ploicy_B,school work 
2025-07-17T22:12:17,bob@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-11,2025-07,intern,-,confidential,Engineering,Development,Medium,b,g,policy_A,home
2025-06-29T05:05:41,dave@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,-,-,Finance,Recruitment,High,b,h,policy_A,school work 
2025-07-16T10:29:06,carol@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,NO,2025-12,2025-07,employee,salary,salary,Finance,Accounting,Low,c,g,policy_C,home
2025-06-29T01:13:46,dave@company.com,Project Update,home.pdf,sara@client.com,client.com,NO,2025-12,2025-07,intern,salary,-,Engineering,Recruitment,Low,c,f,Ploicy_B,school work 
2025-07-25T18:24:31,alice@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,confidential,-,HR,Development,Medium,b,f,policy_A,home
2025-07-22T22:54:51,alice@company.com,Project Update,cv.pdf,sara@client.com,client.com,YES,2025-10,2025-07,employee,confidential,-,HR,Recruitment,High,a,f,policy_C,school work 
2025-06-01T13:01:38,carol@company.com,Project Update,org.pdf,sara@client.com,client.com,YES,2025-08,2025-07,employee,confidential,confidential,HR,Accounting,High,b,g,Ploicy_B,home
2025-07-27T11:06:38,dave@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,contractor,-,salary,HR,Development,Medium,b,h,policy_C,school work 
2025-06-24T04:04:12,dave@company.com,Project Update,-,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,confidential,salary,Engineering,Recruitment,Critical,c,h,policy_C,home
2025-06-23T09:46:13,bob@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,intern,salary,salary,HR,Development,Low,b,g,policy_C,school work 
2025-06-05T00:58:45,bob@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-07,2025-07,employee,-,confidential,Engineering,Accounting,Medium,a,g,Ploicy_B,home
2025-07-25T01:19:02,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,NO,2025-09,2025-07,contractor,confidential,confidential,HR,Recruitment,High,c,f,policy_A,school work 
2025-06-08T14:28:41,carol@company.com,Quarterly Report,-,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,confidential,-,HR,Recruitment,Critical,c,h,policy_C,home
2025-07-10T08:01:45,bob@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,confidential,salary,Finance,Development,Critical,a,f,policy_A,school work 
2025-07-01T08:47:24,bob@company.com,Project Update,-,dave@external.com,external.com,YES,2025-08,2025-07,intern,salary,-,Finance,Development,Low,a,f,Ploicy_B,home
2025-07-25T12:50:20,bob@company.com,Confidential Proposal,home.pdf,dave@external.com,external.com,YES,2025-07,2025-07,employee,confidential,salary,Engineering,Accounting,Low,c,h,policy_A,school work 
2025-06-14T04:05:44,alice@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,-,salary,HR,Accounting,High,b,g,policy_C,home
2025-06-22T15:51:18,alice@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,confidential,salary,Finance,Recruitment,High,a,g,policy_A,school work 
2025-06-09T17:12:21,carol@company.com,Confidential Proposal,org.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,salary,confidential,HR,Recruitment,High,b,h,Ploicy_B,home
2025-07-17T11:16:59,carol@company.com,Quarterly Report,-,sara@client.com,client.com,YES,2025-10,2025-07,contractor,-,salary,Finance,Recruitment,Critical,c,g,policy_C,school work 
2025-07-31T15:42:22,bob@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,salary,salary,HR,Development,Low,a,h,policy_A,home
2025-07-16T14:47:13,bob@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,confidential,-,Engineering,Recruitment,High,a,g,policy_A,school work 
2025-07-17T08:01:08,alice@company.com,Project Update,contract.pdf,dave@external.com,external.com,NO,2025-12,2025-07,employee,-,confidential,HR,Recruitment,High,a,h,Ploicy_B,home
2025-06-02T09:58:12,carol@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,intern,-,salary,Engineering,Recruitment,Low,b,f,policy_C,school work 
2025-07-22T11:43:31,dave@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,contractor,-,confidential,HR,Development,Medium,b,f,policy_A,home
2025-06-09T16:05:41,carol@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,-,confidential,HR,Recruitment,Critical,a,g,policy_A,school work 
2025-06-22T23:25:34,carol@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,-,confidential,HR,Recruitment,Critical,a,h,policy_A,home
2025-07-31T18:30:04,bob@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,employee,-,salary,HR,Accounting,Critical,c,h,Ploicy_B,school work 
2025-06-10T10:44:13,bob@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,NO,2025-12,2025-07,employee,salary,salary,Finance,Recruitment,High,c,g,policy_C,home
2025-06-13T09:11:00,carol@company.com,Confidential Proposal,-,sara@client.com,client.com,NO,2025-08,2025-07,intern,salary,confidential,HR,Recruitment,Medium,c,f,policy_A,school work 
2025-07-14T20:54:44,carol@company.com,Quarterly Report,-,sara@client.com,client.com,NO,2025-11,2025-07,intern,salary,confidential,Engineering,Development,High,b,f,Ploicy_B,home
2025-06-20T18:21:15,alice@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,salary,salary,HR,Recruitment,Critical,c,g,policy_C,school work 
2025-06-29T13:59:54,carol@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,intern,-,salary,Finance,Recruitment,Low,c,g,Ploicy_B,home
2025-06-10T20:51:46,dave@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,salary,-,Engineering,Recruitment,Medium,b,g,policy_C,school work 
2025-07-29T01:29:37,alice@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,contractor,confidential,confidential,Finance,Accounting,Critical,c,g,policy_A,home
2025-06-23T18:31:36,carol@company.com,Quarterly Report,report.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,salary,salary,HR,Recruitment,High,a,g,policy_C,school work 
2025-07-25T16:36:00,dave@company.com,Resignation Letter,contract.pdf,dave@external.com,external.com,YES,2025-08,2025-07,contractor,salary,-,HR,Development,Critical,b,g,policy_C,home
2025-07-20T18:11:20,carol@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,salary,salary,HR,Accounting,Low,a,g,Ploicy_B,school work 
2025-06-04T04:46:12,carol@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-11,2025-07,intern,confidential,salary,Engineering,Development,High,c,h,Ploicy_B,home
2025-07-08T08:35:52,carol@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,salary,salary,Engineering,Recruitment,Low,c,g,Ploicy_B,school work 
2025-07-31T11:31:48,bob@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,NO,2025-08,2025-07,intern,confidential,salary,Finance,Accounting,High,c,g,policy_A,home
2025-07-02T11:54:55,carol@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-07,2025-07,intern,salary,salary,Engineering,Recruitment,Low,b,g,policy_C,school work 
2025-07-13T05:23:03,dave@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-09,2025-07,contractor,salary,-,Engineering,Accounting,Medium,a,f,Ploicy_B,home
2025-07-06T12:18:07,dave@company.com,Quarterly Report,-,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,confidential,confidential,HR,Recruitment,High,c,g,policy_C,school work 
2025-07-01T11:54:42,alice@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,salary,salary,HR,Development,Critical,b,h,policy_A,home
2025-07-11T23:04:02,carol@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,YES,2025-11,2025-07,intern,confidential,-,HR,Accounting,High,c,h,policy_C,school work 
2025-07-08T20:01:08,bob@company.com,Resignation Letter,-,sara@client.com,client.com,NO,2025-12,2025-07,contractor,-,-,Finance,Accounting,Low,b,f,policy_C,home
2025-06-21T01:23:29,alice@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,-,confidential,Engineering,Development,Low,c,h,Ploicy_B,school work 
2025-06-09T09:35:18,alice@company.com,Project Update,org.pdf,dave@external.com,external.com,NO,2025-07,2025-07,intern,-,confidential,Engineering,Accounting,Medium,a,h,policy_A,home
2025-06-16T18:32:41,carol@company.com,Quarterly Report,-,dave@external.com,external.com,YES,2025-08,2025-07,contractor,salary,salary,Engineering,Development,Critical,c,f,policy_C,school work 
2025-06-24T22:08:49,carol@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,confidential,salary,Finance,Accounting,Medium,a,g,policy_C,home
2025-06-02T11:37:04,dave@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,salary,Engineering,Accounting,Low,b,h,policy_C,school work 
2025-07-11T18:07:19,bob@company.com,Resignation Letter,-,erin@partner.org,partner.org,NO,2025-08,2025-07,intern,salary,-,Engineering,Development,High,b,g,policy_A,home
2025-06-23T07:51:54,alice@company.com,Resignation Letter,-,dave@external.com,external.com,NO,2025-09,2025-07,employee,salary,salary,Engineering,Development,High,a,g,Ploicy_B,school work 
2025-07-22T22:28:10,bob@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,salary,-,Engineering,Recruitment,High,b,g,Ploicy_B,home
2025-07-14T06:12:32,bob@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,NO,2025-12,2025-07,contractor,confidential,confidential,HR,Development,Medium,c,f,Ploicy_B,school work 
2025-07-23T10:25:48,dave@company.com,Resignation Letter,-,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,-,-,Engineering,Accounting,High,b,g,policy_C,home
2025-07-27T09:44:23,alice@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,employee,salary,-,HR,Recruitment,Medium,b,g,policy_C,school work 
2025-06-21T16:28:03,alice@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,confidential,-,Finance,Accounting,Low,b,g,policy_C,home
2025-07-10T08:16:02,bob@company.com,Resignation Letter,org.pdf,dave@external.com,external.com,NO,2025-12,2025-07,contractor,salary,-,Finance,Accounting,Low,c,f,policy_A,school work 
2025-06-01T19:45:22,bob@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,confidential,confidential,Finance,Recruitment,Low,b,f,policy_A,home
2025-06-15T17:11:03,bob@company.com,Resignation Letter,report.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,employee,-,confidential,HR,Development,Critical,b,h,policy_C,school work 
2025-06-03T04:09:26,carol@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,intern,confidential,confidential,Finance,Recruitment,Critical,c,h,policy_C,home
2025-06-02T12:49:09,bob@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,employee,-,confidential,HR,Accounting,Low,c,h,Ploicy_B,school work 
2025-07-27T04:13:20,dave@company.com,Resignation Letter,-,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,confidential,confidential,Finance,Development,Low,c,g,Ploicy_B,home
2025-06-07T04:18:05,dave@company.com,Project Update,home.pdf,sara@client.com,client.com,YES,2025-09,2025-07,contractor,confidential,confidential,Finance,Accounting,Low,a,h,Ploicy_B,school work 
2025-07-13T11:07:31,bob@company.com,Project Update,home.pdf,sara@client.com,client.com,NO,2025-09,2025-07,employee,-,salary,Finance,Recruitment,Low,a,f,Ploicy_B,home
2025-07-25T02:07:59,dave@company.com,Project Update,-,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,-,salary,Finance,Development,Critical,a,g,Ploicy_B,school work 
2025-06-19T01:12:54,bob@company.com,Quarterly Report,cv.pdf,dave@external.com,external.com,YES,2025-07,2025-07,employee,confidential,confidential,HR,Recruitment,High,b,g,policy_C,home
2025-07-19T15:39:45,dave@company.com,Quarterly Report,org.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,intern,-,confidential,HR,Recruitment,Critical,c,h,Ploicy_B,school work 
2025-06-17T07:46:03,bob@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,-,-,HR,Recruitment,Medium,a,f,policy_C,home
2025-07-06T13:14:00,bob@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,intern,salary,salary,HR,Development,Medium,b,g,Ploicy_B,school work 
2025-07-06T18:16:53,carol@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,NO,2025-10,2025-07,employee,-,salary,HR,Recruitment,Critical,c,h,policy_A,home
2025-06-12T05:27:41,alice@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,-,-,Engineering,Accounting,Low,c,f,Ploicy_B,school work 
2025-07-16T13:02:18,carol@company.com,Project Update,home.pdf,sara@client.com,client.com,YES,2025-12,2025-07,intern,confidential,salary,HR,Accounting,Medium,c,f,Ploicy_B,home
2025-06-26T04:48:25,alice@company.com,Project Update,org.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,employee,-,-,HR,Development,Critical,a,h,policy_A,school work 
2025-07-20T03:42:23,dave@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,intern,confidential,confidential,HR,Accounting,High,a,g,policy_A,home
2025-07-07T01:42:23,carol@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-09,2025-07,employee,salary,confidential,Engineering,Recruitment,Low,c,f,Ploicy_B,school work 
2025-06-12T19:16:21,carol@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,confidential,salary,HR,Recruitment,Low,b,h,Ploicy_B,home
2025-07-30T07:23:45,carol@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,employee,-,-,Finance,Development,Low,a,f,policy_C,school work 
2025-07-28T03:35:14,alice@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,NO,2025-07,2025-07,employee,confidential,confidential,Finance,Development,Critical,c,h,policy_C,home
2025-06-05T10:28:45,bob@company.com,Quarterly Report,home.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,employee,salary,confidential,Engineering,Accounting,Low,b,h,policy_C,school work 
2025-06-12T14:04:52,bob@company.com,Project Update,-,john@vendor.org,vendor.org,YES,2025-11,2025-07,intern,-,salary,Finance,Development,Low,c,f,policy_A,home
2025-07-07T10:58:51,dave@company.com,Quarterly Report,org.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,employee,confidential,salary,Engineering,Accounting,Critical,c,h,policy_A,school work 
2025-06-25T22:25:56,carol@company.com,Resignation Letter,home.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,-,-,HR,Recruitment,Critical,b,h,Ploicy_B,home
2025-06-15T02:03:00,dave@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,confidential,salary,Engineering,Development,Medium,c,f,Ploicy_B,school work 
2025-07-20T14:09:22,alice@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,-,salary,Engineering,Accounting,Critical,b,f,Ploicy_B,home
2025-07-12T05:14:10,carol@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-11,2025-07,employee,-,salary,HR,Recruitment,High,b,f,policy_C,school work 
2025-06-25T18:45:45,carol@company.com,Project Update,-,dave@external.com,external.com,NO,2025-12,2025-07,contractor,-,salary,Engineering,Development,Medium,b,h,Ploicy_B,home
2025-06-12T14:42:11,carol@company.com,Resignation Letter,-,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,salary,-,Engineering,Recruitment,Critical,b,g,policy_A,school work 
